Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
140,Mother,Alex020523,oh do you have any idea where the hand mixer went ?,Alex,321.86,325.791,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ] [4|2|XCOMP] [5|6|QUANT] [6|4|OBJ] [7|11|LINK] [8|10|DET] [9|10|MOD] [10|11|SUBJ] [11|6|CMOD 12|2|PUNCT],[co|oh] [v|do] [pro:per|you] [v|have] [qn|any] [n|idea] [pro:rel|where] [det:art|the] [n|hand] [n|mix&dv-AGT] [v|go&PAST ?],,,,,,,,,,MotherofAlex_Alex020523_140
141,Mother,Alex020523,"I , I , I cannot find it .",Alex,325.79,333.4,[],[1|8|SUBJ 2|1|LP] [3|8|JCT 4|3|LP] [5|8|SUBJ] [6|8|AUX 7|6|NEG] [8|0|ROOT] [9|8|OBJ 10|8|PUNCT],[pro:sub|I cm|cm] [pro:sub|I cm|cm] [pro:sub|I] [mod|can~neg|not] [v|find] [pro:per|it .],,,,,,,,,,MotherofAlex_Alex020523_141
142,Alex,Alex020523,xxx yyy yyy .,Alex,333.4,337.695,laughter,[],[],,,,,,,,,,AlexofAlex_Alex020523_142
143,Mother,Alex020523,no <be>cause I've used it since then .,Alex,0.0,0.0,[],[1|5|COM] [2|5|LINK] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|7|POBJ 9|5|PUNCT],[co|no] [conj|because] [pro:sub|I~aux|have] [part|use-PASTP] [pro:per|it] [prep|since] [adv:tem|then .],,,,,,,,,,MotherofAlex_Alex020523_143
144,Mother,Alex020523,and I don't know where I put it .,Alex,337.695,339.891,[],[1|5|LINK] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|8|LINK] [7|8|SUBJ] [8|5|COMP] [9|8|OBJ 10|5|PUNCT],[coord|and] [pro:sub|I] [mod|do~neg|not] [v|know] [adv:int|where] [pro:sub|I] [v|put&ZERO] [pro:per|it .],,,,,,,,,,MotherofAlex_Alex020523_144
145,Alex,Alex020523,"white one , my white one .",Alex,339.89,342.855,[],[1|2|MOD] [2|6|QUANT 3|2|LP] [4|5|MOD] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[adj|white] [det:num|one cm|cm] [det:poss|my] [n|white] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_145
146,Mother,Alex020523,yeah .,Alex,342.855,344.305,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofAlex_Alex020523_146
147,Alex,Alex020523,my yellow one .,Alex,344.305,345.905,[],[1|2|MOD] [2|0|INCROOT] [3|2|OBJ 4|2|PUNCT],[det:poss|my] [n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_147
148,Mother,Alex020523,that's where I had it .,Alex,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|5|LINK] [4|5|SUBJ] [5|2|PRED] [6|5|OBJ 7|2|PUNCT],[pro:dem|that~cop|be&3S] [adv:int|where] [pro:sub|I] [v|have&PAST] [pro:per|it .],,,,,,,,,,MotherofAlex_Alex020523_148
149,Mother,Alex020523,for the longest time I always kept it in the same spot .,Alex,345.905,348.585,[],[1|0|INCROOT] [2|4|DET] [3|4|MOD] [4|1|OBJ] [5|7|SUBJ] [6|7|JCT] [7|4|CMOD] [8|7|OBJ] [9|7|JCT] [10|12|DET] [11|12|MOD] [12|9|POBJ 13|1|PUNCT],[conj|for] [det:art|the] [adj|long-SP] [n|time] [pro:sub|I] [adv|always] [v|keep&PAST] [pro:per|it] [prep|in] [det:art|the] [adj|same] [n|spot .],,,,,,,,,,MotherofAlex_Alex020523_149
150,Alex,Alex020523,my yellow one .,Alex,348.585,350.881,[],[1|2|MOD] [2|0|INCROOT] [3|2|OBJ 4|2|PUNCT],[det:poss|my] [n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_150
151,Mother,Alex020523,xxx .,Alex,0.0,0.0,[],[],[],,,,,,,,,,MotherofAlex_Alex020523_151
152,Mother,Alex020523,no I've gone through it twice .,Alex,350.88,352.57,[],[1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|5|POBJ] [7|4|JCT 8|4|PUNCT],[co|no] [pro:sub|I~aux|have] [part|go&PASTP] [prep|through] [pro:per|it] [adv|twice .],,,,,,,,,,MotherofAlex_Alex020523_152
153,Alex,Alex020523,my yellow one .,Alex,352.571,353.778,[],[1|2|MOD] [2|0|INCROOT] [3|2|OBJ 4|2|PUNCT],[det:poss|my] [n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_153
154,Mother,Alex020523,yeah .,Alex,353.776,354.838,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofAlex_Alex020523_154
155,Alex,Alex020523,yellow one .,Alex,354.84000000000003,355.835,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_155
156,Mother,Alex020523,no .,Alex,355.836,358.77,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,MotherofAlex_Alex020523_156
157,Mother,Alex020523,"I , I got up on the step stool and looked all through there too .",Alex,358.77,361.77,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|4|JCT] [7|9|DET] [8|9|MOD] [9|6|POBJ] [10|4|CONJ] [11|10|COORD] [12|13|JCT] [13|11|JCT] [14|11|JCT] [15|14|PQ 16|4|PUNCT],[pro:sub|I cm|cm] [pro:sub|I] [v|get&PAST] [adv|up] [prep|on] [det:art|the] [n|step] [n|stool] [coord|and] [v|look-PAST] [adv|all] [adv|through] [adv|there] [post|too .],,,,,,,,,,MotherofAlex_Alex020523_157
158,Alex,Alex020523,yyy my yellow one .,Alex,361.77,366.185,[],[] [1|2|MOD] [2|0|INCROOT] [3|2|OBJ 4|2|PUNCT],[] [det:poss|my] [n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_158
159,Mother,Alex020523,alright xxx .,Alex,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT],[co|alright] [.],,,,,,,,,,MotherofAlex_Alex020523_159
160,Mother,Alex020523,alright wait a minute Alex .,Alex,366.185,367.025,child+directed speech[],[1|2|COM] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|APP 6|2|PUNCT],[co|alright] [v|wait] [det:art|a] [n|minute] [n:prop|Alex .],,,,,,,,,,MotherofAlex_Alex020523_160
161,Mother,Alex020523,alright Brown's (replacement:replacement:Brown is) here .,Alex,367.025,368.273,adult+directed speech again[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[co|alright] [n:prop|Brown cop|be&3S] [adv|here .],,,,,,,,,,MotherofAlex_Alex020523_161
162,Mother,Alex020523,&-um cookies for xxx nothing that you'd be interested in .,Alex,368.273,372.221,[],[] [1|0|INCROOT] [2|1|NJCT] [] [3|2|POBJ] [4|8|LINK] [5|8|SUBJ 6|8|AUX] [7|8|AUX] [8|3|CMOD] [9|8|JCT 10|1|PUNCT],[] [n|cookie-PL] [prep|for] [] [pro:indef|nothing] [pro:rel|that] [pro:per|you~mod|genmod] [aux|be] [part|interest-PASTP] [adv|in .],,,,,,,,,,MotherofAlex_Alex020523_162
163,Mother,Alex020523,"no I , I , I want I don't like the &-um xxx the &-um attachments .",Alex,0.0,0.0,[],[1|7|COM] [2|7|SUBJ 3|2|LP] [4|7|JCT 5|4|LP] [6|7|SUBJ] [7|0|ROOT] [8|11|SUBJ] [9|11|AUX 10|9|NEG] [11|14|COM] [12|14|DET] [] [] [13|14|DET] [] [14|7|OBJ 15|7|PUNCT],[co|no] [pro:sub|I cm|cm] [pro:sub|I cm|cm] [pro:sub|I] [v|want] [pro:sub|I] [mod|do~neg|not] [co|like] [det:art|the] [] [] [det:art|the] [] [n|attachment-PL .],,,,,,,,,,MotherofAlex_Alex020523_163
164,Alex,Alex020523,yeah .,Alex,372.245,380.6,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,AlexofAlex_Alex020523_164
165,Mother,Alex020523,I want those other attachments .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|QUANT] [5|2|OBJ 6|2|PUNCT],[pro:sub|I] [v|want] [pro:dem|those] [qn|other] [n|attachment-PL .],,,,,,,,,,MotherofAlex_Alex020523_165
166,Alex,Alex020523,xxx .,Alex,380.6,382.385,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_166
167,Alex,Alex020523,xxx .,Alex,382.385,386.641,makes squeaking noise,[],[],,,,,,,,,,AlexofAlex_Alex020523_167
168,Mother,Alex020523,"I , I , I hate these attachments .",Alex,0.0,0.0,[],[1|6|SUBJ 2|1|LP] [3|6|JCT 4|3|LP] [5|6|SUBJ] [6|0|ROOT] [7|8|DET] [8|6|OBJ 9|6|PUNCT],[pro:sub|I cm|cm] [pro:sub|I cm|cm] [pro:sub|I] [v|hate] [pro:dem|these] [n|attachment-PL .],,,,,,,,,,MotherofAlex_Alex020523_168
169,Mother,Alex020523,I love the mixer .,Alex,386.641,388.19,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|love] [det:art|the] [n|mix&dv-AGT .],,,,,,,,,,MotherofAlex_Alex020523_169
170,Mother,Alex020523,I just can't stand the (t:t:self interruption),Alex,0.0,0.0,[],[1|5|SUBJ] [2|5|JCT] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[pro:sub|I] [adv|just] [mod|can~neg|not] [v|stand] [det:art|the (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_170
171,Alex,Alex020523,yyy .,Alex,388.19,389.941,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_171
172,Mother,Alex020523,they stink .,Alex,389.941,391.45,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|they] [v|stink .],,,,,,,,,,MotherofAlex_Alex020523_172
173,Mother,Alex020523,I don't like <th>em .,Alex,391.45,392.585,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|like] [pro:obj|them .],,,,,,,,,,MotherofAlex_Alex020523_173
174,Mother,Alex020523,I want the white ones .,Alex,392.586,393.813,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[pro:sub|I] [v|want] [det:art|the] [adj|white] [pro:indef|one-PL .],,,,,,,,,,MotherofAlex_Alex020523_174
175,Mother,Alex020523,"I just I don't like <th>em I , I don't like <th>em .",Alex,0.0,0.0,[],[1|6|SUBJ] [2|6|JCT] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT] [7|6|OBJ] [8|13|SUBJ 9|8|LP] [10|13|SUBJ] [11|13|AUX 12|11|NEG] [13|6|COMP] [14|13|OBJ 15|6|PUNCT],[pro:sub|I] [adv|just] [pro:sub|I] [mod|do~neg|not] [v|like] [pro:obj|them] [pro:sub|I cm|cm] [pro:sub|I] [mod|do~neg|not] [v|like] [pro:obj|them .],,,,,,,,,,MotherofAlex_Alex020523_175
176,Mother,Alex020523,I have_to go .,Alex,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:sub|I] [mod:aux|have_to] [v|go .],,,,,,,,,,MotherofAlex_Alex020523_176
177,Mother,Alex020523,I can't really chitchat about it I don't like <th>em .,Alex,0.0,0.0,[],[1|5|SUBJ] [2|5|AUX 3|2|NEG] [4|5|JCT] [5|0|ROOT] [6|5|JCT] [7|6|POBJ] [8|11|SUBJ] [9|11|AUX 10|9|NEG] [11|5|COMP] [12|11|OBJ 13|5|PUNCT],[pro:sub|I] [mod|can~neg|not] [adv|real&dadj-LY] [v|chitchat] [prep|about] [pro:per|it] [pro:sub|I] [mod|do~neg|not] [v|like] [pro:obj|them .],,,,,,,,,,MotherofAlex_Alex020523_177
178,Alex,Alex020523,xxx .,Alex,393.813,400.256,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_178
179,Alex,Alex020523,yyy .,Alex,400.258,405.796,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_179
180,Mother,Alex020523,what difference does it make I don't like <th>em !,Alex,0.0,0.0,[],[1|2|MOD] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|9|SUBJ] [7|9|AUX 8|7|NEG] [9|5|COMP] [10|9|OBJ 11|5|PUNCT],[pro:int|what] [n|difference] [mod|do&3S] [pro:per|it] [v|make] [pro:sub|I] [mod|do~neg|not] [v|like] [pro:obj|them !],,,,,,,,,,MotherofAlex_Alex020523_180
181,Alex,Alex020523,yellow yellow yellow yellow !,Alex,405.796,410.111,[],[1|4|MOD] [2|4|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[adj|yellow] [adj|yellow] [adj|yellow] [n|yellow !],,,,,,,,,,AlexofAlex_Alex020523_181
182,Mother,Alex020523,xxx nobody sells just the attachments .,Alex,0.0,0.0,[],[] [1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|2|OBJ 6|2|PUNCT],[] [pro:indef|nobody] [v|sell-3S] [adv|just] [det:art|the] [n|attachment-PL .],,,,,,,,,,MotherofAlex_Alex020523_182
183,Alex,Alex020523,yyy yyy .,Alex,410.11,414.416,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_183
184,Mother,Alex020523,that's not why .,Alex,414.415,416.315,[],[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|2|PRED 5|2|PUNCT],[pro:dem|that~cop|be&3S] [neg|not] [adv:int|why .],,,,,,,,,,MotherofAlex_Alex020523_184
185,Mother,Alex020523,can I go now ?,Alex,416.315,417.941,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[mod|can] [pro:sub|I] [v|go] [adv|now ?],,,,,,,,,,MotherofAlex_Alex020523_185
186,Alex,Alex020523,my yellow one .,Alex,417.94,419.711,[],[1|2|MOD] [2|0|INCROOT] [3|2|OBJ 4|2|PUNCT],[det:poss|my] [n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_186
187,Mother,Alex020523,thank you .,Alex,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex020523_187
188,Alex,Alex020523,my yellow one .,Alex,419.713,422.438,[],[1|2|MOD] [2|0|INCROOT] [3|2|OBJ 4|2|PUNCT],[det:poss|my] [n|yellow] [pro:indef|one .],,,,,,,,,,AlexofAlex_Alex020523_188
189,Mother,Alex020523,xxx .,Alex,0.0,0.0,"MOT loudly hangs up phone , end adult-directed speech",[],[],,,,,,,,,,MotherofAlex_Alex020523_189
190,Mother,Alex020523,what ?,Alex,422.438,424.185,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020523_190
191,Alex,Alex020523,oh pink !,Alex,424.185,426.378,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [n|pink !],,,,,,,,,,AlexofAlex_Alex020523_191
192,Alex,Alex020523,yyy pink .,Alex,426.378,428.5,[],[] [1|0|INCROOT 2|1|PUNCT],[] [adj|pink .],,,,,,,,,,AlexofAlex_Alex020523_192
193,Alex,Alex020523,here here .,Alex,428.5,430.13,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|here] [adv|here .],,,,,,,,,,AlexofAlex_Alex020523_193
194,Alex,Alex020523,Mommy help me with .,Alex,430.13,431.681,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[n:prop|Mommy] [v|help] [pro:obj|me] [prep|with .],,,,,,,,,,AlexofAlex_Alex020523_194
195,Mother,Alex020523,you have_to fix these eggs .,Alex,431.68,434.835,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[pro:per|you] [mod:aux|have_to] [v|fix] [pro:dem|these] [n|egg-PL .],,,,,,,,,,MotherofAlex_Alex020523_195
196,Mother,Alex020523,because you're gonna lose <th>em .,Alex,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[conj|because] [pro:per|you~cop|be&PRES] [mod:aux|gonna] [v|lose] [pro:obj|them .],,,,,,,,,,MotherofAlex_Alex020523_196
197,Alex,Alex020523,fix these eggs .,Alex,434.835,436.265,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|fix] [pro:dem|these] [n|egg-PL .],,,,,,,,,,AlexofAlex_Alex020523_197
198,Mother,Alex020523,okay ?,Alex,436.265,437.441,[],[1|0|INCROOT 2|1|PUNCT],[co|okay ?],,,,,,,,,,MotherofAlex_Alex020523_198
199,Alex,Alex020523,yyy yyy yyy .,Alex,437.44,440.881,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_199
200,Mother,Alex020523,okay and now you have_to play on your own because I'm busy .,Alex,440.881,444.8,[],[1|6|LINK] [2|1|CONJ] [3|2|COORD] [4|6|SUBJ] [5|6|AUX] [6|0|ROOT] [7|6|JCT] [8|9|MOD] [9|7|POBJ] [10|12|LINK] [11|12|SUBJ 12|6|CJCT] [13|12|PRED 14|6|PUNCT],[adj|okay] [coord|and] [adv|now] [pro:per|you] [mod:aux|have_to] [v|play] [prep|on] [det:poss|your] [adj|own] [conj|because] [pro:sub|I~cop|be&1S] [adj|busy .],,,,,,,,,,MotherofAlex_Alex020523_200
201,Mother,Alex020523,and you don't wanna help me .,Alex,444.8,446.461,[],[1|6|LINK] [2|6|SUBJ] [3|6|AUX 4|3|NEG] [5|6|AUX] [6|0|ROOT] [7|6|OBJ 8|6|PUNCT],[coord|and] [pro:per|you] [mod|do~neg|not] [mod:aux|wanna] [v|help] [pro:obj|me .],,,,,,,,,,MotherofAlex_Alex020523_201
202,Alex,Alex020523,yyy .,Alex,446.461,447.975,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_202
203,Mother,Alex020523,okay yeah you have_to just (t:t:trail off),Alex,0.0,0.0,[],[1|5|COM] [2|5|COM] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|PUNCT],[co|okay] [co|yeah] [pro:per|you] [mod:aux|have_to] [adv|just (mt:trail off)],,,,,,,,,,MotherofAlex_Alex020523_203
204,Alex,Alex020523,Mommy Mommy yyy .,Alex,447.975,451.156,[],[1|2|SUBJ] [2|0|INCROOT] [3|2|PUNCT],[n:prop|Mommy] [n:prop|Mommy] [.],,,,,,,,,,AlexofAlex_Alex020523_204
205,Mother,Alex020523,yeah xxx see you have_to keep doing that .,Alex,451.155,455.64,[],[1|2|COM] [] [2|0|ROOT] [3|2|OBJ] [4|5|AUX] [5|2|COMP] [6|5|OBJ] [7|6|OBJ 8|2|PUNCT],[co|yeah] [] [v|see] [pro:per|you] [mod:aux|have_to] [v|keep] [part|do-PRESP] [pro:dem|that .],,,,,,,,,,MotherofAlex_Alex020523_205
206,Mother,Alex020523,keep trying .,Alex,455.64,458.3,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|keep] [n:gerund|try-PRESP .],,,,,,,,,,MotherofAlex_Alex020523_206
207,Mother,Alex020523,keep (t:t:self interruption),Alex,458.3,465.308,[],[1|0|ROOT 2|1|PUNCT],[v|keep (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_207
208,Mother,Alex020523,go ahead shake it out shake it .,Alex,0.0,0.0,laughter from CHI and MOT,[1|0|ROOT] [2|3|JCT] [3|1|COMP] [4|3|OBJ] [5|6|JCT] [6|3|COMP] [7|6|OBJ 8|1|PUNCT],[v|go] [adv|ahead] [v|shake] [pro:per|it] [adv|out] [v|shake] [pro:per|it .],,,,,,,,,,MotherofAlex_Alex020523_208
209,Mother,Alex020523,"shake , shake .",Alex,465.308,471.0,laughter,[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[n|shake cm|cm] [n|shake .],,,,,,,,,,MotherofAlex_Alex020523_209
210,Alex,Alex020523,I yyy .,Alex,471.0,471.98,[],[1|0|INCROOT] [2|1|PUNCT],[pro:sub|I] [.],,,,,,,,,,AlexofAlex_Alex020523_210
211,Mother,Alex020523,you did it xxx silly .,Alex,471.98,473.7,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [] [4|2|COM 5|2|PUNCT],[pro:per|you] [v|do&PAST] [pro:per|it] [] [co|silly .],,,,,,,,,,MotherofAlex_Alex020523_211
212,Alex,Alex020523,it's in the ball .,Alex,473.7,475.035,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[pro:per|it~aux|be&3S] [prep|in] [det:art|the] [n|ball .],,,,,,,,,,AlexofAlex_Alex020523_212
213,Mother,Alex020523,yeah .,Alex,475.035,475.762,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofAlex_Alex020523_213
214,Alex,Alex020523,it's in the ball .,Alex,475.762,477.75,[],[1|2|SUBJ 2|0|ROOT 3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[pro:per|it~aux|be&3S prep|in] [det:art|the] [n|ball .],,,,,,,,,,AlexofAlex_Alex020523_214
215,Alex,Alex020523,yyy .,Alex,477.75,478.975,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_215
216,Alex,Alex020523,yyy .,Alex,478.975,481.32,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_216
217,Mother,Alex020523,squish it .,Alex,481.32,483.065,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|squish] [pro:per|it .],,,,,,,,,,MotherofAlex_Alex020523_217
218,Alex,Alex020523,no yyy .,Alex,483.065,485.28,[],[1|0|INCROOT] [2|1|PUNCT],[co|no] [.],,,,,,,,,,AlexofAlex_Alex020523_218
219,Alex,Alex020523,yyy .,Alex,485.28,487.15,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_219
220,Alex,Alex020523,yyy .,Alex,487.15,496.045,continuous banging noises in kitchen,[],[],,,,,,,,,,AlexofAlex_Alex020523_220
221,Mother,Alex020523,there it is .,Alex,496.045,497.746,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|there] [pro:per|it] [cop|be&3S .],,,,,,,,,,MotherofAlex_Alex020523_221
222,Alex,Alex020523,xxx yyy cars .,Alex,497.748,501.173,[],[] [] [1|0|INCROOT 2|1|PUNCT],[] [] [n|car-PL .],,,,,,,,,,AlexofAlex_Alex020523_222
223,Alex,Alex020523,here the cars .,Alex,501.173,502.858,[],[1|3|JCT] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[adv|here] [det:art|the] [n|car-PL .],,,,,,,,,,AlexofAlex_Alex020523_223
224,Alex,Alex020523,the cars .,Alex,502.858,504.39,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|car-PL .],,,,,,,,,,AlexofAlex_Alex020523_224
225,Mother,Alex020523,what ?,Alex,504.39,505.576,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020523_225
226,Alex,Alex020523,there are the cars .,Alex,505.576,506.793,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[adv|there] [0aux|are] [det:art|the] [n|car-PL .],,,,,,,,,,AlexofAlex_Alex020523_226
227,Mother,Alex020523,only if you put your play (t:t:self interruption),Alex,506.905,509.87,[],[1|2|JCT] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|6|MOD] [6|4|OBJ 7|4|PUNCT],[adv|only] [conj|if] [pro:per|you] [v|put&ZERO] [det:poss|your] [n|play (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_227
228,Mother,Alex020523,"a , ya (replacement:replacement:you) have_to put your Playdoh away .",Alex,0.0,0.0,[],[1|3|DET 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|7|MOD] [7|5|OBJ] [8|5|JCT 9|5|PUNCT],[det:art|a cm|cm] [pro:per|you] [mod:aux|have_to] [v|put&ZERO] [det:poss|your] [n:prop|Playdoh] [adv|away .],,,,,,,,,,MotherofAlex_Alex020523_228
229,Alex,Alex020523,Playdoh away .,Alex,509.871,513.546,[],[1|0|INCROOT] [2|1|JCT 3|1|PUNCT],[n:prop|Playdoh] [adv|away .],,,,,,,,,,AlexofAlex_Alex020523_229
230,Mother,Alex020523,you can't take out everything .,Alex,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|JCT] [6|4|OBJ 7|4|PUNCT],[pro:per|you] [mod|can~neg|not] [v|take] [adv|out] [pro:indef|everything .],,,,,,,,,,MotherofAlex_Alex020523_230
231,Mother,Alex020523,everything's (replacement:replacement:everything is) a mess already .,Alex,513.546,519.565,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|NJCT 6|2|PUNCT],[pro:indef|everything cop|be&3S] [det:art|a] [n|mess] [adv|already .],,,,,,,,,,MotherofAlex_Alex020523_231
232,Alex,Alex020523,oh wow what's what's that hat ?,Alex,519.565,525.575,[],[1|6|COM] [2|6|COM] [3|6|LINK 4|3|POSS] [5|6|SUBJ 6|0|ROOT] [7|8|DET] [8|6|PRED 9|6|PUNCT],[co|oh] [co|wow] [pro:int|what~poss|s] [pro:int|what~cop|be&3S] [pro:dem|that] [n|hat ?],,,,,,,,,,AlexofAlex_Alex020523_232
233,Mother,Alex020523,oh that's great .,Alex,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[co|oh] [pro:dem|that~cop|be&3S] [adj|great .],,,,,,,,,,MotherofAlex_Alex020523_233
234,Alex,Alex020523,pretty hat .,Alex,525.575,527.965,[],[1|2|JCT] [2|0|INCROOT 3|2|PUNCT],[adv|pretty] [n|hat .],,,,,,,,,,AlexofAlex_Alex020523_234
235,Alex,Alex020523,yyy .,Alex,527.965,530.39,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_235
236,Alex,Alex020523,yyy yyy yyy .,Alex,530.391,546.768,loud banging noises from kitchen,[],[],,,,,,,,,,AlexofAlex_Alex020523_236
237,Alex,Alex020523,yyy .,Alex,546.766,552.98,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_237
238,Alex,Alex020523,yyy yyy .,Alex,552.98,555.611,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_238
239,Alex,Alex020523,one two three yyy .,Alex,555.611,559.508,[],[1|2|QUANT] [2|3|QUANT] [3|0|INCROOT] [4|3|PUNCT],[det:num|one] [det:num|two] [det:num|three] [.],,,,,,,,,,AlexofAlex_Alex020523_239
240,Alex,Alex020523,hello aren't you (t:t:trail off question),Alex,559.508,566.771,[],[1|4|COM] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|PUNCT],[co|hello] [aux|be&PRES~neg|not] [pro:per|you (mt:trail off question)],,,,,,,,,,AlexofAlex_Alex020523_240
241,Alex,Alex020523,yyy .,Alex,566.771,569.36,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_241
