Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
366,Mother,Violet030600,"what d<o> you wanna do , huh , should we go to the play+ground or the zoo ?",Violet,796.008,799.31,[],[1|5|LINK] [2|3|AUX] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|LP] [7|11|COM 8|7|LP] [9|11|AUX] [10|11|SUBJ] [11|5|CJCT] [12|11|JCT] [13|14|DET] [14|12|POBJ] [15|14|CONJ] [16|17|DET] [17|15|COORD 18|5|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [mod:aux|wanna] [v|do cm|cm] [co|huh cm|cm] [mod|should] [pro:sub|we] [v|go] [prep|to] [det:art|the] [n|+n|play+n|ground] [coord|or] [det:art|the] [n|zoo ?],,,,,,,,,,MotherofViolet_Violet030600_366
367,Mother,Violet030600,or should she come here ?,Violet,799.31,801.016,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[coord|or] [mod|should] [pro:sub|she] [v|come] [adv|here ?],,,,,,,,,,MotherofViolet_Violet030600_367
368,Violet,Violet030600,she should come here .,Violet,801.016,803.988,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[pro:sub|she] [mod|should] [v|come] [adv|here .],,,,,,,,,,VioletofViolet_Violet030600_368
369,Mother,Violet030600,you think so ?,Violet,803.988,808.091,[],[1|2|SUBJ] [2|0|ROOT] [3|2|COM 4|2|PUNCT],[pro:per|you] [v|think] [co|so ?],,,,,,,,,,MotherofViolet_Violet030600_369
370,Unidentified,Violet030600,hello ?,Violet,808.091,808.591,[],[1|0|INCROOT 2|1|PUNCT],[co|hello ?],,,,,,,,,,UnidentifiedofViolet_Violet030600_370
371,Mother,Violet030600,hi: .,Violet,808.591,809.22,[],[1|0|INCROOT 2|1|PUNCT],[co|hi .],,,,,,,,,,MotherofViolet_Violet030600_371
372,Unidentified,Violet030600,hey: what's up ?,Violet,809.22,810.2860000000001,[],[1|2|COM] [2|0|ROOT 3|2|POSS] [4|2|JCT 5|2|PUNCT],[co|hey] [pro:int|what~poss|s] [adv|up ?],,,,,,,,,,UnidentifiedofViolet_Violet030600_372
373,Mother,Violet030600,"oh not too much , I'm just calling ya (replacement:replacement:you) back .",Violet,810.2860000000001,812.1610000000001,[],[1|4|COM] [2|1|NEG] [3|4|JCT] [4|9|JCT 5|4|LP] [6|9|SUBJ 7|9|AUX] [8|9|JCT] [9|0|ROOT] [10|9|OBJ] [11|9|JCT 12|9|PUNCT],[co|oh] [neg|not] [adv|too] [qn|much cm|cm] [pro:sub|I~aux|be&1S] [adv|just] [part|call-PRESP] [pro:per|you] [adv|back .],,,,,,,,,,MotherofViolet_Violet030600_373
374,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_374
375,Mother,Violet030600,&-um .,Violet,812.1610000000001,814.521,[],[],[],,,,,,,,,,MotherofViolet_Violet030600_375
376,Mother,Violet030600,yeah definitely .,Violet,814.521,815.635,[],[1|0|INCROOT] [2|1|JCT 3|1|PUNCT],[co|yeah] [adv|definite&dadj-LY .],,,,,,,,,,MotherofViolet_Violet030600_376
377,Mother,Violet030600,yep (replacement:replacement:yes) .,Violet,815.635,816.926,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_377
378,Mother,Violet030600,"did you guys wan<t> <t>o &-um come here for lunch , then we can (t:t:trail off)",Violet,816.926,819.91,[],[1|0|ROOT] [2|4|JCT] [3|4|SUBJ] [4|1|COMP] [5|6|INF] [] [6|4|XCOMP] [7|6|JCT] [8|6|JCT] [9|8|POBJ 10|6|LP] [11|13|JCT] [12|13|SUBJ] [13|6|CJCT 14|1|PUNCT],[v|do&PAST] [pro:per|you] [n|guy-PL] [v|want] [inf|to] [] [v|come] [adv|here] [prep|for] [n|lunch cm|cm] [adv:tem|then] [pro:sub|we] [mod|can (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030600_378
379,Mother,Violet030600,decide if we wanna do (t:t:trail off),Violet,819.91,821.585,[],[1|0|ROOT] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|1|CJCT 6|1|PUNCT],[v|decide] [conj|if] [pro:sub|we] [mod:aux|wanna] [v|do (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030600_379
380,Mother,Violet030600,go anywhere or anything .,Violet,821.585,823.595,[],[1|0|ROOT] [2|1|JCT] [3|1|CONJ] [4|3|COORD 5|1|PUNCT],[v|go] [adv|anywhere] [coord|or] [pro:indef|anything .],,,,,,,,,,MotherofViolet_Violet030600_380
381,Violet,Violet030600,i wanna go to the zoo .,Violet,823.595,825.345,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[0pro|i] [mod:aux|wanna] [v|go] [prep|to] [det:art|the] [n|zoo .],,,,,,,,,,VioletofViolet_Violet030600_381
382,Mother,Violet030600,or do you wanna do something else .,Violet,0.0,0.0,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|5|AUX] [5|2|COMP] [6|5|OBJ] [7|6|PQ 8|2|PUNCT],[coord|or] [v|do] [pro:per|you] [mod:aux|wanna] [v|do] [pro:indef|something] [post|else .],,,,,,,,,,MotherofViolet_Violet030600_382
383,Unidentified,Violet030600,&-um: do you mind if we go (t:t:trail off),Violet,825.346,828.081,[],[] [1|3|AUX] [2|3|SUBJ] [3|0|INCROOT] [4|6|LINK] [5|6|SUBJ] [6|3|CJCT 7|3|PUNCT],[] [mod|do] [pro:per|you] [n|mind] [conj|if] [pro:sub|we] [v|go (mt:trail off)],,,,,,,,,,UnidentifiedofViolet_Violet030600_383
384,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_384
385,Mother,Violet030600,no: that's fine by me .,Violet,828.081,830.625,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[co|no] [pro:dem|that~cop|be&3S] [adj|fine] [prep|by] [pro:obj|me .],,,,,,,,,,MotherofViolet_Violet030600_385
386,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_386
387,Violet,Violet030600,I'll go to xxx .,Violet,830.625,835.845,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|3|PUNCT],[pro:sub|I~mod|will] [v|go] [prep|to] [.],,,,,,,,,,VioletofViolet_Violet030600_387
388,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_388
389,Mother,Violet030600,"I know it's such a weird morning , we're still (t:t:self interruption)",Violet,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT] [5|8|QUANT] [6|8|DET] [7|8|MOD] [8|4|INCROOT 9|8|LP] [10|13|SUBJ 11|13|AUX] [12|11|JCT 13|8|PUNCT],[pro:sub|I] [v|know] [pro:per|it~cop|be&3S] [qn|such] [det:art|a] [adj|weird] [n|morning cm|cm] [pro:sub|we~aux|be&PRES] [adv|still (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_389
390,Mother,Violet030600,well we're still in our pajamas .,Violet,835.845,841.145,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|JCT] [5|3|JCT] [6|7|MOD] [7|5|POBJ 8|3|PUNCT],[co|well] [pro:sub|we~aux|be&PRES] [adv|still] [prep|in] [det:poss|our] [n|pajamas .],,,,,,,,,,MotherofViolet_Violet030600_390
391,Unidentified,Violet030600,yeah xxx .,Violet,0.0,0.0,[],[1|0|INCROOT] [2|1|PUNCT],[co|yeah] [.],,,,,,,,,,UnidentifiedofViolet_Violet030600_391
392,Mother,Violet030600,yeah .,Violet,841.148,843.856,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofViolet_Violet030600_392
393,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_393
394,Mother,Violet030600,yeah (.) yeah .,Violet,843.856,846.741,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [co|yeah .],,,,,,,,,,MotherofViolet_Violet030600_394
395,Violet,Violet030600,xxx xxx { Zack (?) } .,Violet,846.741,851.281,[],[] [] [1|0|INCROOT 2|1|PUNCT],[] [] [n:prop|Zack .],,,,,,,,,,VioletofViolet_Violet030600_395
396,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_396
397,Violet,Violet030600,xxx .,Violet,851.283,852.621,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_397
398,Violet,Violet030600,the Easter xxx .,Violet,852.621,855.336,[],[1|2|DET] [2|0|INCROOT] [3|2|PUNCT],[det:art|the] [n:prop|Easter] [.],,,,,,,,,,VioletofViolet_Violet030600_398
399,Mother,Violet030600,well I have_to leave at like (t:t:trail off),Violet,0.0,0.0,[],[1|4|COM] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|5|POBJ 7|4|PUNCT],[co|well] [pro:sub|I] [mod:aux|have_to] [v|leave] [prep|at] [co|like (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030600_399
400,Mother,Violet030600,two: twenty five .,Violet,855.338,857.638,[],[1|2|QUANT] [2|3|QUANT] [3|0|INCROOT 4|3|PUNCT],[det:num|two] [det:num|twenty] [det:num|five .],,,,,,,,,,MotherofViolet_Violet030600_400
401,Unidentified,Violet030600,okay .,Violet,857.638,858.665,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,UnidentifiedofViolet_Violet030600_401
402,Unidentified,Violet030600,xxx .,Violet,0.0,0.0,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_402
403,Mother,Violet030600,yeah (.) yeah .,Violet,858.668,861.738,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [co|yeah .],,,,,,,,,,MotherofViolet_Violet030600_403
404,Unidentified,Violet030600,&-um: .,Violet,861.738,863.64,[],[],[],,,,,,,,,,UnidentifiedofViolet_Violet030600_404
405,Unidentified,Violet030600,so wanna say like lunch at one ?,Violet,0.0,0.0,[],[1|3|COM] [2|3|AUX] [3|0|ROOT] [4|3|COM] [5|3|OBJ] [6|5|NJCT] [7|6|POBJ 8|3|PUNCT],[co|so] [mod:aux|wanna] [v|say] [co|like] [n|lunch] [prep|at] [pro:indef|one ?],,,,,,,,,,UnidentifiedofViolet_Violet030600_405
406,Mother,Violet030600,yeah: (replacement:replacement:yes) that's fine by me .,Violet,863.64,867.093,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[co|yes] [pro:dem|that~cop|be&3S] [adj|fine] [prep|by] [pro:obj|me .],,,,,,,,,,MotherofViolet_Violet030600_406
407,Unidentified,Violet030600,good xxx around &-um: xxx be around and I can come over there ?,Violet,0.0,0.0,[],[1|0|INCROOT] [] [2|1|JCT] [] [] [3|2|POBJ] [4|1|JCT] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|1|CJCT] [9|8|JCT] [10|8|JCT 11|1|PUNCT],[adj|good] [] [prep|around] [] [] [cop|be] [adv|around] [coord|and] [pro:sub|I] [mod|can] [v|come] [adv|over] [adv|there ?],,,,,,,,,,UnidentifiedofViolet_Violet030600_407
408,Mother,Violet030600,"yeah , oh yeah we'll be here , yeah .",Violet,867.093,875.441,[],[1|7|COM 2|1|LP] [3|7|COM] [4|7|COM] [5|7|SUBJ 6|7|AUX] [7|0|ROOT] [8|7|JCT 9|7|LP] [10|7|COM 11|7|PUNCT],[co|yeah cm|cm] [co|oh] [co|yeah] [pro:sub|we~mod|will] [cop|be] [adv|here cm|cm] [co|yeah .],,,,,,,,,,MotherofViolet_Violet030600_408
409,Mother,Violet030600,yeah try and come earlier and if you don't get your stuff done then just (.) come for then .,Violet,875.443,878.908,[],[1|2|COM] [2|0|ROOT] [3|2|CONJ] [4|3|COORD] [5|4|JCT] [6|5|CONJ] [7|11|LINK] [8|11|SUBJ] [9|11|AUX 10|9|NEG] [11|6|COORD] [12|13|MOD] [13|11|OBJ] [14|11|XJCT] [15|17|JCT] [16|17|JCT] [17|14|OBJ] [18|17|JCT] [19|18|POBJ 20|2|PUNCT],[co|yeah] [v|try] [coord|and] [v|come] [adj|early-CP] [coord|and] [conj|if] [pro:per|you] [mod|do~neg|not] [v|get] [det:poss|your] [n|stuff] [part|do&PASTP] [adv:tem|then] [adv|just] [v|come] [prep|for] [adv:tem|then .],,,,,,,,,,MotherofViolet_Violet030600_409
410,Violet,Violet030600,ooh .,Violet,878.908,879.576,[],[1|0|ROOT 2|1|PUNCT],[v|ooh .],,,,,,,,,,VioletofViolet_Violet030600_410
411,Unidentified,Violet030600,okay .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,UnidentifiedofViolet_Violet030600_411
412,Mother,Violet030600,al:right .,Violet,879.576,880.65,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,MotherofViolet_Violet030600_412
413,Unidentified,Violet030600,alright .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,UnidentifiedofViolet_Violet030600_413
414,Mother,Violet030600,okay see ya (replacement:replacement:you) then .,Violet,880.65,882.133,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[co|okay] [v|see] [pro:per|you] [adv:tem|then .],,,,,,,,,,MotherofViolet_Violet030600_414
415,Mother,Violet030600,alright .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|alright .],,,,,,,,,,MotherofViolet_Violet030600_415
416,Unidentified,Violet030600,bye .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|bye .],,,,,,,,,,UnidentifiedofViolet_Violet030600_416
417,Mother,Violet030600,bye .,Violet,882.133,884.9,[],[1|0|INCROOT 2|1|PUNCT],[co|bye .],,,,,,,,,,MotherofViolet_Violet030600_417
418,Mother,Violet030600,"alright , le<t> me see miss .",Violet,884.9,886.795,[],[1|3|COM 2|1|LP] [3|0|ROOT] [4|3|OBJ] [5|3|XCOMP] [6|5|OBJ 7|3|PUNCT],[co|alright cm|cm] [v|let&ZERO] [pro:obj|me] [v|see] [n|miss .],,,,,,,,,,MotherofViolet_Violet030600_418
419,Violet,Violet030600,xxx .,Violet,886.795,887.43,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_419
420,Mother,Violet030600,let's see .,Violet,887.43,889.908,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see .],,,,,,,,,,MotherofViolet_Violet030600_420
421,Violet,Violet030600,xxx .,Violet,889.908,891.055,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_421
422,Mother,Violet030600,Minnie and Moo and the potato from Planet_X .,Violet,891.058,894.55,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|6|DET] [6|4|COORD] [7|6|NJCT] [8|7|POBJ 9|1|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo] [coord|and] [det:art|the] [n|potato] [prep|from] [n:prop|Planet_X .],,,,,,,,,,MotherofViolet_Violet030600_422
423,Mother,Violet030600,"they might have some of these books at the library , you know .",Violet,894.55,896.84,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|4|NJCT] [6|7|DET] [7|5|POBJ] [8|7|NJCT] [9|10|DET] [10|8|POBJ 11|3|LP] [12|13|SUBJ] [13|3|CJCT 14|3|PUNCT],[pro:sub|they] [mod|might] [v|have] [qn|some] [prep|of] [pro:dem|these] [n|book-PL] [prep|at] [det:art|the] [n|library cm|cm] [pro:per|you] [v|know .],,,,,,,,,,MotherofViolet_Violet030600_423
424,Mother,Violet030600,Minnie and Moo meet Frankenswine .,Violet,897.308,901.116,[],[1|0|INCROOT] [2|4|LINK] [3|4|SUBJ] [4|1|CJCT] [5|4|OBJ 6|1|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo] [v|meet] [n:prop|Frankenswine .],,,,,,,,,,MotherofViolet_Violet030600_424
425,Mother,Violet030600,Minnie and Moo and the night before Christmas .,Violet,901.116,903.848,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|6|DET] [6|4|COORD] [7|6|CONJ] [8|7|COORD 9|1|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo] [coord|and] [det:art|the] [n|night] [conj|before] [n:prop|Christmas .],,,,,,,,,,MotherofViolet_Violet030600_425
426,Mother,Violet030600,"Minnie and Moo , the night of the living bed xxx .",Violet,903.848,907.096,MOT is laughing,[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|3|LP] [5|6|DET] [6|1|CJCT] [7|6|NJCT] [8|10|DET] [9|10|MOD] [10|7|POBJ] [11|1|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo cm|cm] [det:art|the] [n|night] [prep|of] [det:art|the] [part|live-PRESP] [n|bed] [.],,,,,,,,,,MotherofViolet_Violet030600_426
427,Mother,Violet030600,"Minnie and Moo , will you be my Valentine ?",Violet,907.098,909.718,[],[1|7|SUBJ] [2|1|CONJ] [3|2|COORD 4|1|LP] [5|7|AUX] [6|7|SUBJ] [7|0|ROOT] [8|9|MOD] [9|7|PRED 10|7|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo cm|cm] [mod|will] [pro:per|you] [cop|be] [det:poss|my] [n:prop|Valentine ?],,,,,,,,,,MotherofViolet_Violet030600_427
428,Mother,Violet030600,Elvis the rooster almost goes to heaven .,Violet,909.718,913.711,[],[1|5|LINK] [2|3|DET] [3|5|SUBJ] [4|5|JCT] [5|0|ROOT] [6|5|JCT] [7|6|POBJ 8|5|PUNCT],[n:prop|Elvis] [det:art|the] [n|rooster] [adv|almost] [v|go-3S] [prep|to] [n|heaven .],,,,,,,,,,MotherofViolet_Violet030600_428
429,Mother,Violet030600,which one would you like to try to find at the library if you could pick one of those .,Violet,913.711,918.07,[],[1|2|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|7|INF] [7|5|XCOMP] [8|9|INF] [9|7|XCOMP] [10|9|JCT] [11|12|DET] [12|10|POBJ] [13|16|LINK] [14|16|SUBJ] [15|16|AUX] [16|9|CJCT] [17|16|OBJ] [18|17|JCT] [19|18|POBJ 20|5|PUNCT],[pro:rel|which] [pro:indef|one] [mod|will&COND] [pro:per|you] [v|like] [inf|to] [v|try] [inf|to] [v|find] [prep|at] [det:art|the] [n|library] [conj|if] [pro:per|you] [mod|could] [v|pick] [det:num|one] [prep|of] [pro:dem|those .],,,,,,,,,,MotherofViolet_Violet030600_429
430,Violet,Violet030600,I like (t:t:trail off),Violet,918.07,919.611,[],[1|0|INCROOT] [2|1|COM 3|1|PUNCT],[pro:sub|I] [co|like (mt:trail off)],,,,,,,,,,VioletofViolet_Violet030600_430
431,Violet,Violet030600,I want this one .,Violet,919.613,922.05,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|want] [pro:dem|this] [pro:indef|one .],,,,,,,,,,VioletofViolet_Violet030600_431
432,Mother,Violet030600,the night of the living bed .,Violet,0.0,0.0,[],[1|2|DET] [2|0|INCROOT] [3|2|NJCT] [4|6|DET] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[det:art|the] [n|night] [prep|of] [det:art|the] [part|live-PRESP] [n|bed .],,,,,,,,,,MotherofViolet_Violet030600_432
433,Violet,Violet030600,yeah xxx .,Violet,922.05,923.27,[],[1|0|INCROOT] [2|1|PUNCT],[co|yeah] [.],,,,,,,,,,VioletofViolet_Violet030600_433
434,Mother,Violet030600,okay .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofViolet_Violet030600_434
435,Violet,Violet030600,the living bed .,Violet,923.271,925.87,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:art|the] [part|live-PRESP] [n|bed .],,,,,,,,,,VioletofViolet_Violet030600_435
436,Mother,Violet030600,will you ask Miss_Megan if she has it ?,Violet,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|3|CJCT 9|3|PUNCT],[mod|will] [pro:per|you] [v|ask] [n:prop|Miss_Megan] [conj|if] [pro:sub|she] [aux|have&3S] [pro:per|it ?],,,,,,,,,,MotherofViolet_Violet030600_436
437,Violet,Violet030600,yeah night (t:t:trail off),Violet,925.87,927.74,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|yeah] [n|night (mt:trail off)],,,,,,,,,,VioletofViolet_Violet030600_437
438,Violet,Violet030600,of the living bed .,Violet,927.74,933.296,[],[1|0|INCROOT] [2|4|DET] [3|4|MOD] [4|1|POBJ 5|1|PUNCT],[prep|of] [det:art|the] [part|live-PRESP] [n|bed .],,,,,,,,,,VioletofViolet_Violet030600_438
439,Mother,Violet030600,xxx .,Violet,0.0,0.0,MOT is laughing,[],[],,,,,,,,,,MotherofViolet_Violet030600_439
440,Violet,Violet030600,Elvis the rooster almost goes to heaven .,Violet,933.296,938.9,[],[1|5|LINK] [2|3|DET] [3|5|SUBJ] [4|5|JCT] [5|0|ROOT] [6|5|JCT] [7|6|POBJ 8|5|PUNCT],[n:prop|Elvis] [0det|the] [n|rooster] [adv|almost] [v|go-3S] [prep|to] [n|heaven .],,,,,,,,,,VioletofViolet_Violet030600_440
441,Mother,Violet030600,xxx .,Violet,939.421,942.283,MOT is laughing,[],[],,,,,,,,,,MotherofViolet_Violet030600_441
442,Mother,Violet030600,"that's a good book , huh ?",Violet,942.283,945.736,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|5|LP] [7|5|ENUM 8|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|a] [adj|good] [n|book cm|cm] [co|huh ?],,,,,,,,,,MotherofViolet_Violet030600_442
443,Mother,Violet030600,can you tell it to me now ?,Violet,945.736,950.736,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ] [7|3|JCT 8|3|PUNCT],[mod|can] [pro:per|you] [v|tell] [pro:per|it] [prep|to] [pro:obj|me] [adv|now ?],,,,,,,,,,MotherofViolet_Violet030600_443
444,Violet,Violet030600,"the attack , xxx xxx the attack from the Easter bunnies .",Violet,950.736,957.241,[],[1|2|DET] [2|0|INCROOT 3|2|LP] [] [] [4|5|DET] [5|2|XMOD] [6|5|NJCT] [7|9|DET] [8|9|MOD] [9|6|POBJ 10|2|PUNCT],[det:art|the] [n|attack cm|cm] [] [] [det:art|the] [n|attack] [prep|from] [det:art|the] [n:prop|Easter] [n|bunny-PL .],,,,,,,,,,VioletofViolet_Violet030600_444
445,Mother,Violet030600,xxx is it a scary one ?,Violet,957.241,960.946,MOT is laughing,[] [1|0|INCROOT] [2|1|OBJ] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|1|PUNCT],[] [aux|be&3S] [pro:per|it] [det:art|a] [adj|scare&dn-Y] [pro:indef|one ?],,,,,,,,,,MotherofViolet_Violet030600_445
446,Violet,Violet030600,no .,Violet,960.946,961.735,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,VioletofViolet_Violet030600_446
447,Mother,Violet030600,oh .,Violet,961.735,968.548,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofViolet_Violet030600_447
448,Violet,Violet030600,Easter yyy .,Violet,968.548,970.9,[],[1|0|INCROOT] [2|1|PUNCT],[n:prop|Easter] [.],,,,,,,,,,VioletofViolet_Violet030600_448
449,Mother,Violet030600,xxx .,Violet,970.9,976.555,MOT is laughing,[],[],,,,,,,,,,MotherofViolet_Violet030600_449
450,Mother,Violet030600,you got the hickeymups (replacement:replacement:hiccups) huh ?,Violet,976.555,978.966,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|COM 6|2|PUNCT],[pro:per|you] [v|get&PAST] [det:art|the] [n|hiccup-PL] [co|huh ?],,,,,,,,,,MotherofViolet_Violet030600_450
451,Violet,Violet030600,Easter yyy .,Violet,978.966,981.091,[],[1|0|INCROOT] [2|1|PUNCT],[n:prop|Easter] [.],,,,,,,,,,VioletofViolet_Violet030600_451
452,Mother,Violet030600,what's this picture on here anyway ?,Violet,981.091,983.055,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|NJCT] [6|7|JCT] [7|5|POBJ 8|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [n|picture] [prep|on] [adv|here] [adv|anyway ?],,,,,,,,,,MotherofViolet_Violet030600_452
453,Mother,Violet030600,is that where they live ?,Violet,984.066,985.29,[],[1|0|ROOT] [2|1|SUBJ] [3|5|LINK] [4|5|SUBJ] [5|1|CJCT 6|1|PUNCT],[cop|be&3S] [pro:dem|that] [pro:rel|where] [pro:sub|they] [v|live ?],,,,,,,,,,MotherofViolet_Violet030600_453
454,Violet,Violet030600,yes xxx .,Violet,985.291,989.001,[],[1|0|INCROOT] [2|1|PUNCT],[co|yes] [.],,,,,,,,,,VioletofViolet_Violet030600_454
455,Mother,Violet030600,in that town there ?,Violet,0.0,0.0,[],[1|4|JCT] [2|3|DET] [3|1|POBJ] [4|0|ROOT 5|4|PUNCT],[prep|in] [pro:dem|that] [n|town] [adv|there ?],,,,,,,,,,MotherofViolet_Violet030600_455
456,Violet,Violet030600,the attack from the Easter bunnies .,Violet,989.001,993.775,[],[1|2|DET] [2|0|INCROOT] [3|2|NJCT] [4|6|DET] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[det:art|the] [n|attack] [prep|from] [det:art|the] [n:prop|Easter] [n|bunny-PL .],,,,,,,,,,VioletofViolet_Violet030600_456
457,Violet,Violet030600,"Minnie and Moo , Minnie and Moo the attack from the Easter bunnies .",Violet,993.775,999.51,[],[1|5|SUBJ] [2|1|CONJ] [3|2|COORD 4|3|LP] [5|0|ROOT] [6|5|CONJ] [7|6|COORD] [8|9|DET] [9|7|OBJ] [10|9|NJCT] [11|13|DET] [12|13|MOD] [13|10|POBJ 14|5|PUNCT],[n:prop|Minnie] [coord|and] [n:prop|Moo cm|cm] [n:prop|Minnie] [coord|and] [n:prop|Moo] [det:art|the] [n|attack] [prep|from] [det:art|the] [n:prop|Easter] [n|bunny-PL .],,,,,,,,,,VioletofViolet_Violet030600_457
458,Mother,Violet030600,xxx .,Violet,0.0,0.0,MOT is laughing,[],[],,,,,,,,,,MotherofViolet_Violet030600_458
459,Violet,Violet030600,it's a funny one .,Violet,999.51,1021.648,[],[1|2|SUBJ 2|0|ROOT] [3|5|MOD] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:per|it~aux|be&3S] [0det|a] [adj|fun&dn-Y] [pro:indef|one .],,,,,,,,,,VioletofViolet_Violet030600_459
