Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
67,Naima,Naima021008a,"sometimes , the yyy puts , the xxx in here .",Naima,235.426,240.818,[],[1|4|JCT 2|1|LP] [3|4|DET] [] [4|0|ROOT 5|4|LP] [6|7|DET] [] [7|4|JCT] [8|4|JCT 9|4|PUNCT],[adv|sometimes cm|cm] [det:art|the] [] [v|put-3S cm|cm] [det:art|the] [] [adv|in] [adv|here .],,,,,,,,,,NaimaofNaima_Naima021008a_67
68,Naima,Naima021008a,xxx xxx yyy put it in here .,Naima,240.818,246.385,[],[] [] [] [1|0|ROOT] [2|1|OBJ] [3|1|JCT] [4|3|POBJ 5|1|PUNCT],[] [] [] [v|put&ZERO] [pro:per|it] [prep|in] [adv|here .],,,,,,,,,,NaimaofNaima_Naima021008a_68
69,Naima,Naima021008a,xxx cave .,Naima,246.385,249.201,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|cave .],,,,,,,,,,NaimaofNaima_Naima021008a_69
70,Mother,Naima021008a,mm .,Naima,249.201,250.315,[],[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofNaima_Naima021008a_70
71,Naima,Naima021008a,"xxx Pushba , you have_to go , look xxx for the other cat .",Naima,250.315,260.87,[],[] [1|5|LINK 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT 6|5|LP] [7|5|CJCT] [] [8|7|JCT] [9|11|DET] [10|11|QUANT] [11|8|POBJ 12|5|PUNCT],[] [n:prop|Pushba cm|cm] [pro:per|you] [mod:aux|have_to] [v|go cm|cm] [v|look] [] [prep|for] [det:art|the] [qn|other] [n|cat .],,,,,,,,,,NaimaofNaima_Naima021008a_71
72,Mother,Naima021008a,we have_to look for the other cat ?,Naima,260.871,262.891,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|7|DET] [6|7|QUANT] [7|4|POBJ 8|3|PUNCT],[pro:sub|we] [mod:aux|have_to] [v|look] [prep|for] [det:art|the] [qn|other] [n|cat ?],,,,,,,,,,MotherofNaima_Naima021008a_72
73,Naima,Naima021008a,"the other kitten , yes , yes , yes xxx xxx xxx .",Naima,262.891,273.69100000000003,[],[1|3|DET] [2|3|QUANT] [3|0|INCROOT 4|3|LP] [5|9|COM 6|5|LP] [7|9|COM 8|7|LP] [9|3|ENUM] [] [] [10|3|PUNCT],[det:art|the] [qn|other] [n|kitten cm|cm] [co|yes cm|cm] [co|yes cm|cm] [co|yes] [] [] [.],,,,,,,,,,NaimaofNaima_Naima021008a_73
74,Mother,Naima021008a,where's that kitten ?,Naima,273.69100000000003,275.891,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[adv:int|where~cop|be&3S] [pro:dem|that] [n|kitten ?],,,,,,,,,,MotherofNaima_Naima021008a_74
75,Mother,Naima021008a,here's one of them .,Naima,275.891,277.305,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|NJCT] [5|4|POBJ 6|2|PUNCT],[pro:exist|here~cop|be&3S] [pro:indef|one] [prep|of] [pro:obj|them .],,,,,,,,,,MotherofNaima_Naima021008a_75
76,Mother,Naima021008a,this one I will put you back in the barn .,Naima,277.305,280.466,[],[1|2|DET] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|5|JCT] [9|10|DET] [10|8|POBJ 11|5|PUNCT],[pro:dem|this] [pro:indef|one] [pro:sub|I] [mod|will] [v|put&ZERO] [pro:per|you] [adv|back] [prep|in] [det:art|the] [n|barn .],,,,,,,,,,MotherofNaima_Naima021008a_76
77,Naima,Naima021008a,where's the o<ther> one ?,Naima,280.466,284.898,[],[1|2|LINK 2|0|ROOT] [3|5|DET] [4|5|QUANT] [5|2|PRED 6|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [qn|other] [pro:indef|one ?],,,,,,,,,,NaimaofNaima_Naima021008a_77
78,Mother,Naima021008a,where's the other one ?,Naima,0.0,0.0,[],[1|2|LINK 2|0|ROOT] [3|5|DET] [4|5|QUANT] [5|2|PRED 6|2|PUNCT],[adv:int|where~cop|be&3S] [det:art|the] [qn|other] [pro:indef|one ?],,,,,,,,,,MotherofNaima_Naima021008a_78
79,Mother,Naima021008a,is it in here ?,Naima,284.898,286.9,[],[1|0|INCROOT] [2|1|OBJ] [3|1|JCT] [4|3|POBJ 5|1|PUNCT],[aux|be&3S] [pro:per|it] [prep|in] [adv|here ?],,,,,,,,,,MotherofNaima_Naima021008a_79
80,Mother,Naima021008a,nope (replacement:replacement:no) .,Naima,286.901,289.401,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,MotherofNaima_Naima021008a_80
81,Mother,Naima021008a,it's not in that cat puppet .,Naima,289.401,291.378,[],[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|2|JCT] [5|7|DET] [6|7|MOD] [7|4|POBJ 8|2|PUNCT],[pro:per|it~cop|be&3S] [neg|not] [prep|in] [pro:dem|that] [n|cat] [n|puppet .],,,,,,,,,,MotherofNaima_Naima021008a_81
82,Naima,Naima021008a,"it is , is it in here ?",Naima,291.378,294.21,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|2|PRED] [5|4|OBJ] [6|5|JCT] [7|6|POBJ 8|2|PUNCT],[pro:per|it] [cop|be&3S cm|cm] [aux|be&3S] [pro:per|it] [prep|in] [adv|here ?],,,,,,,,,,NaimaofNaima_Naima021008a_82
83,Mother,Naima021008a,is it down here ?,Naima,0.0,0.0,[],[1|0|INCROOT] [2|1|OBJ] [3|4|JCT] [4|1|JCT 5|1|PUNCT],[aux|be&3S] [pro:per|it] [adv|down] [adv|here ?],,,,,,,,,,MotherofNaima_Naima021008a_83
84,Naima,Naima021008a,is it in here ?,Naima,294.21,297.376,[],[1|0|INCROOT] [2|1|OBJ] [3|1|JCT] [4|3|POBJ 5|1|PUNCT],[aux|be&3S] [pro:per|it] [prep|in] [adv|here ?],,,,,,,,,,NaimaofNaima_Naima021008a_84
85,Mother,Naima021008a,"is it in the chicken coop , I wonder ?",Naima,0.0,0.0,[],[1|9|AUX] [2|1|OBJ] [3|2|JCT] [4|6|DET] [5|6|MOD] [6|3|POBJ 7|2|LP] [8|9|SUBJ] [9|0|ROOT 10|9|PUNCT],[aux|be&3S] [pro:per|it] [prep|in] [det:art|the] [n|chicken] [n|coop cm|cm] [pro:sub|I] [v|wonder ?],,,,,,,,,,MotherofNaima_Naima021008a_85
86,Naima,Naima021008a,"xxx but where , where , where where is , is xxx xxx , is it in the chicken coop ?",Naima,297.378,304.726,[],[] [1|0|INCROOT] [2|1|COORD 3|2|LP] [4|13|LINK 5|4|LP] [6|13|LINK] [7|13|LINK] [8|13|AUX 9|8|LP] [10|13|AUX] [] [11|10|LP] [12|13|AUX] [13|2|CJCT] [14|13|JCT] [15|17|DET] [16|17|MOD] [17|14|POBJ 18|1|PUNCT],[] [conj|but] [adv:int|where cm|cm] [pro:rel|where cm|cm] [pro:rel|where] [pro:rel|where] [aux|be&3S cm|cm] [aux|be&3S] [] [cm|cm] [aux|be&3S] [pro:per|it] [prep|in] [det:art|the] [n|chicken] [n|coop ?],,,,,,,,,,NaimaofNaima_Naima021008a_86
87,Mother,Naima021008a,I'm going to open the chicken coop .,Naima,304.726,307.856,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|8|DET] [7|8|MOD] [8|5|OBJ 9|3|PUNCT],[pro:sub|I~aux|be&1S] [part|go-PRESP] [inf|to] [v|open] [det:art|the] [n|chicken] [n|coop .],,,,,,,,,,MotherofNaima_Naima021008a_87
88,Mother,Naima021008a,and see who or what is inside .,Naima,307.858,310.921,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|3|CONJ] [5|6|SUBJ] [6|4|COORD] [7|6|JCT 8|2|PUNCT],[coord|and] [v|see] [pro:int|who] [coord|or] [pro:int|what] [cop|be&3S] [adv|inside .],,,,,,,,,,MotherofNaima_Naima021008a_88
89,Mother,Naima021008a,opening the door to the chicken coop .,Naima,310.921,313.828,[],[1|0|INCROOT] [2|3|DET] [3|1|OBJ] [4|3|NJCT] [5|7|DET] [6|7|MOD] [7|4|POBJ 8|1|PUNCT],[part|open-PRESP] [det:art|the] [n|door] [prep|to] [det:art|the] [n|chicken] [n|coop .],,,,,,,,,,MotherofNaima_Naima021008a_89
90,Mother,Naima021008a,look at all those chickens !,Naima,313.828,315.706,[],[1|0|ROOT] [2|1|JCT] [3|5|QUANT] [4|5|DET] [5|2|POBJ 6|1|PUNCT],[v|look] [prep|at] [qn|all] [pro:dem|those] [n|chicken-PL !],,,,,,,,,,MotherofNaima_Naima021008a_90
91,Mother,Naima021008a,and one cat .,Naima,315.706,318.408,[],[1|3|LINK] [2|3|QUANT] [3|0|INCROOT 4|3|PUNCT],[coord|and] [det:num|one] [n|cat .],,,,,,,,,,MotherofNaima_Naima021008a_91
92,Mother,Naima021008a,oh come on out and have your milk .,Naima,318.408,331.54,[],[1|2|COM] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|2|CONJ] [6|5|COORD] [7|8|MOD] [8|6|OBJ 9|2|PUNCT],[co|oh] [v|come] [adv|on] [adv|out] [coord|and] [v|have] [det:poss|your] [n|milk .],,,,,,,,,,MotherofNaima_Naima021008a_92
93,Naima,Naima021008a,"something happen , I'll see .",Naima,331.54,339.3,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|6|SUBJ 5|6|AUX] [6|2|CJCT 7|2|PUNCT],[pro:indef|something] [v|happen cm|cm] [pro:sub|I~mod|will] [v|see .],,,,,,,,,,NaimaofNaima_Naima021008a_93
94,Mother,Naima021008a,let's leave one side of this open .,Naima,337.425,339.353,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|OBJ] [5|4|OBJ] [6|5|NJCT] [7|8|DET] [8|6|POBJ 9|1|PUNCT],[v|let~pro:obj|us] [v|leave] [pro:indef|one] [n|side] [prep|of] [pro:dem|this] [adj|open .],,,,,,,,,,MotherofNaima_Naima021008a_94
95,Mother,Naima021008a,because it's hard to keep it together otherwise when we're playing with it .,Naima,339.3,344.62,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|6|INF] [6|4|XCOMP] [7|6|OBJ] [8|6|JCT] [9|6|JCT] [10|13|LINK] [11|13|SUBJ 12|13|AUX] [13|6|CJCT] [14|13|JCT] [15|14|POBJ 16|3|PUNCT],[conj|because] [pro:per|it~cop|be&3S] [adj|hard] [inf|to] [v|keep] [pro:per|it] [adv|together] [adv|otherwise] [conj|when] [pro:sub|we~aux|be&PRES] [part|play-PRESP] [prep|with] [pro:per|it .],,,,,,,,,,MotherofNaima_Naima021008a_95
96,Mother,Naima021008a,but we can pretend that there's a wall around .,Naima,344.62,347.771,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|7|LINK] [6|7|SUBJ 7|4|CMOD] [8|9|DET] [9|7|PRED] [10|9|NJCT 11|4|PUNCT],[conj|but] [pro:sub|we] [mod|can] [adj|pretend] [pro:rel|that] [pro:exist|there~cop|be&3S] [det:art|a] [n|wall] [adv|around .],,,,,,,,,,MotherofNaima_Naima021008a_96
97,Mother,Naima021008a,all the way around .,Naima,347.771,349.448,[],[1|3|QUANT] [2|3|DET] [3|0|INCROOT] [4|3|JCT 5|3|PUNCT],[qn|all] [det:art|the] [n|way] [prep|around .],,,,,,,,,,MotherofNaima_Naima021008a_97
98,Mother,Naima021008a,"this way , you can move them in and out if you need to .",Naima,349.448,353.54,[],[1|2|DET] [2|0|INCROOT 3|2|LP] [4|6|SUBJ] [5|6|AUX] [6|2|CMOD] [7|6|OBJ] [8|6|JCT] [9|6|CONJ] [10|11|JCT] [11|13|LINK] [12|13|SUBJ] [13|9|COORD] [14|13|JCT 15|2|PUNCT],[pro:dem|this] [n|way cm|cm] [pro:per|you] [mod|can] [v|move] [pro:obj|them] [adv|in] [coord|and] [adv|out] [conj|if] [pro:per|you] [v|need] [prep|to .],,,,,,,,,,MotherofNaima_Naima021008a_98
99,Mother,Naima021008a,they wanna come out and get fresh air and eat green don't they ?,Naima,353.54,358.106,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|3|CONJ] [6|5|COORD] [7|8|MOD] [8|6|OBJ] [9|8|CONJ] [10|9|COORD] [11|14|SUBJ] [12|14|AUX 13|12|NEG] [14|10|COMP 15|3|PUNCT],[pro:sub|they] [mod:aux|wanna] [v|come] [adv|out] [coord|and] [v|get] [adj|fresh] [n|air] [coord|and] [v|eat] [n|green] [mod|do~neg|not] [pro:sub|they ?],,,,,,,,,,MotherofNaima_Naima021008a_99
100,Mother,Naima021008a,good night .,Naima,358.106,383.961,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|good] [n|night .],,,,,,,,,,MotherofNaima_Naima021008a_100
101,Mother,Naima021008a,colt .,Naima,383.961,385.353,[],[1|0|INCROOT 2|1|PUNCT],[n|colt .],,,,,,,,,,MotherofNaima_Naima021008a_101
102,Naima,Naima021008a,xxx we yyy missing a kitten .,Naima,385.353,388.866,[],[] [1|2|SUBJ] [] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[] [pro:sub|we] [] [part|miss-PRESP] [det:art|a] [n|kitten .],,,,,,,,,,NaimaofNaima_Naima021008a_102
103,Mother,Naima021008a,are we missing a kitten ?,Naima,388.866,390.65,[],[1|0|ROOT] [2|1|PRED] [3|2|XJCT] [4|5|DET] [5|3|OBJ 6|1|PUNCT],[cop|be&PRES] [pro:sub|we] [part|miss-PRESP] [det:art|a] [n|kitten ?],,,,,,,,,,MotherofNaima_Naima021008a_103
104,Naima,Naima021008a,yes .,Naima,390.65,391.866,laughing[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima021008a_104
105,Naima,Naima021008a,yes we (t:t:interruption),Naima,391.866,394.826,[],[1|2|COM] [2|0|ROOT 3|2|PUNCT],[co|yes] [pro:sub|we (mt:interruption)],,,,,,,,,,NaimaofNaima_Naima021008a_105
106,Mother,Naima021008a,are we missing a kitten Pushba ?,Naima,0.0,0.0,[],[1|0|ROOT] [2|1|PRED] [3|2|XJCT] [4|5|DET] [5|3|OBJ] [6|5|APP 7|1|PUNCT],[cop|be&PRES] [pro:sub|we] [part|miss-PRESP] [det:art|a] [n|kitten] [n:prop|Pushba ?],,,,,,,,,,MotherofNaima_Naima021008a_106
107,Naima,Naima021008a,"yes , it's right up here .",Naima,394.826,399.14,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED] [6|5|JCT] [7|6|POBJ 8|4|PUNCT],[co|yes cm|cm] [pro:per|it~cop|be&3S] [adj|right] [adv|up] [adv|here .],,,,,,,,,,NaimaofNaima_Naima021008a_107
108,Mother,Naima021008a,it's right up here ?,Naima,399.141,400.548,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|JCT] [5|3|JCT 6|2|PUNCT],[pro:per|it~cop|be&3S] [adj|right] [adv|up] [adv|here ?],,,,,,,,,,MotherofNaima_Naima021008a_108
109,Naima,Naima021008a,yyy here .,Naima,400.548,401.731,[],[] [1|0|INCROOT 2|1|PUNCT],[] [adv|here .],,,,,,,,,,NaimaofNaima_Naima021008a_109
110,Mother,Naima021008a,"kitten , kitten .",Naima,401.731,403.208,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[n|kitten cm|cm] [n|kitten .],,,,,,,,,,MotherofNaima_Naima021008a_110
111,Mother,Naima021008a,what are you doing there ?,Naima,403.208,405.433,[],[1|4|SUBJ] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [part|do-PRESP] [adv|there ?],,,,,,,,,,MotherofNaima_Naima021008a_111
112,Mother,Naima021008a,I'm going to carry this kitten back to where it belongs .,Naima,405.433,409.841,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|7|DET] [7|5|OBJ] [8|5|JCT] [9|5|JCT] [10|12|LINK] [11|12|SUBJ] [12|9|POBJ 13|3|PUNCT],[pro:sub|I~aux|be&1S] [part|go-PRESP] [inf|to] [v|carry] [pro:dem|this] [n|kitten] [adv|back] [prep|to] [adv:int|where] [pro:per|it] [v|belong-3S .],,,,,,,,,,MotherofNaima_Naima021008a_112
113,Mother,Naima021008a,up in the barn .,Naima,409.841,411.955,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[adv|up] [prep|in] [det:art|the] [n|barn .],,,,,,,,,,MotherofNaima_Naima021008a_113
114,Mother,Naima021008a,with the other barn cat .,Naima,411.955,413.89,[],[1|0|INCROOT] [2|5|DET] [3|4|QUANT] [4|5|MOD] [5|1|POBJ 6|1|PUNCT],[prep|with] [det:art|the] [qn|other] [n|barn] [n|cat .],,,,,,,,,,MotherofNaima_Naima021008a_114
115,Naima,Naima021008a,"but , but one night (t:t:trail off)",Naima,413.89,418.195,[],[1|0|INCROOT 2|1|LP] [3|1|CONJ] [4|5|QUANT] [5|3|COORD 6|1|PUNCT],[conj|but cm|cm] [conj|but] [det:num|one] [n|night (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima021008a_115
116,Naima,Naima021008a,"fox , promptly by eleven fox xxx .",Naima,418.195,424.383,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|JCT] [5|6|QUANT] [6|4|POBJ] [7|1|PUNCT],[n|fox cm|cm] [adv|prompt&dadj-LY] [prep|by] [det:num|eleven] [n|fox] [.],,,,,,,,,,NaimaofNaima_Naima021008a_116
117,Naima,Naima021008a,kitten the other one and put it where the other kitten xxx we're missing another one !,Naima,424.381,431.145,[],[1|0|INCROOT] [2|3|DET] [3|4|QUANT] [4|1|ENUM] [5|1|CONJ] [6|5|COORD] [7|6|OBJ] [8|6|OBJ] [9|11|DET] [10|11|QUANT] [11|8|OBJ] [] [12|14|SUBJ 13|14|AUX] [14|11|CMOD] [15|16|QUANT] [16|14|OBJ 17|1|PUNCT],[n|kitten] [det:art|the] [qn|other] [pro:indef|one] [coord|and] [v|put&ZERO] [pro:per|it] [adv:int|where] [det:art|the] [qn|other] [n|kitten] [] [pro:sub|we~aux|be&PRES] [part|miss-PRESP] [qn|another] [pro:indef|one !],,,,,,,,,,NaimaofNaima_Naima021008a_117
118,Mother,Naima021008a,did you say promptly at eleven ?,Naima,431.145,433.28,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[v|do&PAST] [pro:per|you] [v|say] [adv|prompt&dadj-LY] [prep|at] [det:num|eleven ?],,,,,,,,,,MotherofNaima_Naima021008a_118
119,Naima,Naima021008a,yeah .,Naima,433.281,434.428,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008a_119
120,Naima,Naima021008a,yes .,Naima,434.428,436.088,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima021008a_120
121,Mother,Naima021008a,"promptly at eleven , kitten !",Naima,436.088,442.105,[],[1|0|INCROOT] [2|1|JCT] [3|5|QUANT 4|3|LP] [5|2|POBJ 6|1|PUNCT],[adv|prompt&dadj-LY] [prep|at] [det:num|eleven cm|cm] [n|kitten !],,,,,,,,,,MotherofNaima_Naima021008a_121
122,Mother,Naima021008a,"it's the cat , it's the barn cat !",Naima,442.105,444.906,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|4|LP] [6|7|SUBJ 7|4|CMOD] [8|10|DET] [9|10|MOD] [10|7|PRED 11|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|the] [n|cat cm|cm] [pro:per|it~cop|be&3S] [det:art|the] [n|barn] [n|cat !],,,,,,,,,,MotherofNaima_Naima021008a_122
123,Naima,Naima021008a,"xxx Mama , xxx it has to say xxx xxx .",Naima,444.906,450.993,[],[] [1|6|LINK 2|1|LP] [] [3|6|SUBJ] [4|6|AUX] [5|6|INF] [6|0|ROOT] [] [7|6|PUNCT],[] [n:prop|Mama cm|cm] [] [pro:per|it] [aux|have&3S] [inf|to] [v|say] [] [.],,,,,,,,,,NaimaofNaima_Naima021008a_123
124,Mother,Naima021008a,come back .,Naima,0.0,0.0,[],[1|0|ROOT] [2|1|JCT 3|1|PUNCT],[v|come] [adv|back .],,,,,,,,,,MotherofNaima_Naima021008a_124
125,Mother,Naima021008a,whoa .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|whoa .],,,,,,,,,,MotherofNaima_Naima021008a_125
126,Naima,Naima021008a,"is the ki<tten> , is our kitten in here ?",Naima,450.993,455.216,[],[1|0|ROOT] [2|3|DET] [3|7|SUBJ 4|3|LP] [5|7|AUX] [6|7|MOD] [7|1|PRED] [8|7|JCT] [9|8|POBJ 10|1|PUNCT],[cop|be&3S] [det:art|the] [n|kitten cm|cm] [aux|be&3S] [det:poss|our] [n|kitten] [prep|in] [adv|here ?],,,,,,,,,,NaimaofNaima_Naima021008a_126
127,Mother,Naima021008a,is our kitten in here ?,Naima,455.216,458.081,[],[1|0|ROOT] [2|3|MOD] [3|1|PRED] [4|3|NJCT] [5|4|POBJ 6|1|PUNCT],[cop|be&3S] [det:poss|our] [n|kitten] [prep|in] [adv|here ?],,,,,,,,,,MotherofNaima_Naima021008a_127
128,Naima,Naima021008a,"no no no , if this is closed , if it's closed .",Naima,458.081,465.873,[],[1|8|COM] [2|8|COM] [3|8|COM 4|3|LP] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|0|ROOT 9|8|LP] [10|13|LINK] [11|13|SUBJ 12|13|AUX] [13|8|CJCT 14|8|PUNCT],[co|no] [co|no] [co|no cm|cm] [conj|if] [pro:dem|this] [aux|be&3S] [part|close-PASTP cm|cm] [conj|if] [pro:per|it~aux|be&3S] [part|close-PASTP .],,,,,,,,,,NaimaofNaima_Naima021008a_128
129,Naima,Naima021008a,if it's closed .,Naima,465.873,468.755,[],[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|0|ROOT 5|4|PUNCT],[conj|if] [pro:per|it~aux|be&3S] [part|close-PASTP .],,,,,,,,,,NaimaofNaima_Naima021008a_129
130,Mother,Naima021008a,"you know what , it's almost becoming time to brush teeth Naima .",Naima,468.755,473.513,[],[1|2|SUBJ] [2|0|ROOT] [3|6|LINK 4|3|LP] [5|6|SUBJ 6|2|COMP] [7|8|JCT] [8|6|PRED] [9|8|OBJ] [10|11|INF] [11|9|XMOD] [12|13|MOD] [13|11|OBJ 14|2|PUNCT],[pro:per|you] [v|know] [pro:int|what cm|cm] [pro:per|it~cop|be&3S] [adv|almost] [part|become-PRESP] [n|time] [inf|to] [v|brush] [n|tooth&PL] [n:prop|Naima .],,,,,,,,,,MotherofNaima_Naima021008a_130
131,Mother,Naima021008a,"I know this is a fun game , but we have_to start thinking about getting ready for bed .",Naima,473.513,478.395,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP] [5|7|DET] [6|7|MOD] [7|4|PRED 8|7|LP] [9|12|LINK] [10|12|SUBJ] [11|12|AUX] [12|4|CJCT] [13|12|OBJ] [14|15|JCT] [15|12|XJCT] [16|15|PRED] [17|16|JCT] [18|17|POBJ 19|2|PUNCT],[pro:sub|I] [v|know] [pro:dem|this] [cop|be&3S] [det:art|a] [adj|fun] [n|game cm|cm] [conj|but] [pro:sub|we] [mod:aux|have_to] [v|start] [part|think-PRESP] [adv|about] [part|get-PRESP] [adj|ready] [prep|for] [n|bed .],,,,,,,,,,MotherofNaima_Naima021008a_131
132,Mother,Naima021008a,"oh , you can pretend the other is one there you know .",Naima,478.395,484.09,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|7|DET] [7|9|QUANT] [8|9|AUX] [9|5|OBJ] [10|12|JCT] [11|12|SUBJ] [12|5|CJCT 13|5|PUNCT],[co|oh cm|cm] [pro:per|you] [mod|can] [v|pretend] [det:art|the] [qn|other] [aux|be&3S] [pro:indef|one] [adv|there] [pro:per|you] [v|know .],,,,,,,,,,MotherofNaima_Naima021008a_132
133,Mother,Naima021008a,"okay , the chickens and roosters are all in the chicken coop .",Naima,484.09,492.42,[],[1|7|COM 2|1|LP] [3|4|DET] [4|7|SUBJ] [5|4|CONJ] [6|5|COORD] [7|0|ROOT] [8|7|JCT] [9|8|JCT] [10|12|DET] [11|12|MOD] [12|9|POBJ 13|7|PUNCT],[co|okay cm|cm] [det:art|the] [n|chicken-PL] [coord|and] [n|rooster-PL] [cop|be&PRES] [adv|all] [prep|in] [det:art|the] [n|chicken] [n|coop .],,,,,,,,,,MotherofNaima_Naima021008a_133
134,Mother,Naima021008a,and there's my cat !,Naima,492.42,495.52,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|5|MOD] [5|3|PRED 6|3|PUNCT],[coord|and] [pro:exist|there~cop|be&3S] [det:poss|my] [n|cat !],,,,,,,,,,MotherofNaima_Naima021008a_134
135,Mother,Naima021008a,come back cats .,Naima,495.52,497.311,[],[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT],[v|come] [n|back] [n|cat-PL .],,,,,,,,,,MotherofNaima_Naima021008a_135
136,Mother,Naima021008a,come to the barn .,Naima,497.311,500.398,[],[1|0|ROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[v|come] [prep|to] [det:art|the] [n|barn .],,,,,,,,,,MotherofNaima_Naima021008a_136
137,Naima,Naima021008a,"xxx , promptly by eleven .",Naima,500.398,503.635,[],[1|0|INCROOT] [2|1|JCT] [3|2|JCT] [4|3|POBJ 5|1|PUNCT],[cm|cm] [adv|prompt&dadj-LY] [prep|by] [det:num|eleven .],,,,,,,,,,NaimaofNaima_Naima021008a_137
138,Naima,Naima021008a,"the , the fox took the cat , to the o<ther> (t:t:interruption)",Naima,503.635,509.89,[],[1|4|DET 2|1|LP] [3|4|DET] [4|5|SUBJ] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|LP] [9|5|JCT] [10|11|DET] [11|9|POBJ 12|5|PUNCT],[det:art|the cm|cm] [det:art|the] [n|fox] [v|take&PAST] [det:art|the] [n|cat cm|cm] [prep|to] [det:art|the] [qn|other (mt:interruption)],,,,,,,,,,NaimaofNaima_Naima021008a_138
139,Mother,Naima021008a,careful .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|careful .],,,,,,,,,,MotherofNaima_Naima021008a_139
140,Naima,Naima021008a,"took this cat , and put it and hid it .",Naima,509.891,517.698,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|3|LP] [5|1|CONJ] [6|5|COORD] [7|6|OBJ] [8|6|CONJ] [9|8|COORD] [10|9|OBJ 11|1|PUNCT],[v|take&PAST] [pro:dem|this] [n|cat cm|cm] [coord|and] [v|put&ZERO] [pro:per|it] [coord|and] [v|hide&PAST] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima021008a_140
141,Naima,Naima021008a,and hid it .,Naima,517.698,519.802,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[coord|and] [v|hide&PAST] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima021008a_141
